1. MGI accession id	3. marker symbol	6. Entrez gene id
MGI:3644174	Gm9182	668459
MGI:3644175	Rab9b-ps1	668458
MGI:3644176	Gm5828	545306
MGI:3644181	Gm5445	432725
MGI:3644182	Gm5133	333563
MGI:3644183	Gm6921	628847
MGI:3644187	Gm7289	640234
MGI:3644189	Rpl31-ps3	435389
MGI:3644190	Gm5793	544974
MGI:3644192	Gm7244	638580
MGI:3644196	Gm7633	665431
MGI:3644198	Gm7634	665434
MGI:3644199	Gm6346	622719
MGI:3644202	Gm6335	622570
MGI:3644204	Rpl48-ps1	211619
MGI:3644205	A230006K03Rik	27493
MGI:3644206	Efcab8	100504221
MGI:3644209	Gm6593	625495
MGI:3644210	Gm5390	385367
MGI:3644211	Gm5389	385362
MGI:3644212	Atp6v1fnb	668210
MGI:3644213	Gm9048	668213
MGI:3644215	Gm9050	668217
MGI:3644216	Gm9049	668216
MGI:3644217	Rpl3-ps1	100043000
MGI:3644218	Rpl19-ps6	621001
MGI:3644221	Gm6615	625721
MGI:3644223	Gm8995	668139
MGI:3644225	Gm8993	668136
MGI:3644226	Gm8994	668137
MGI:3644227	Gm8991	108169028
MGI:3644228	Gm8992	668132
MGI:3644230	Gm5954	105245406
MGI:3644231	Scgb1b29	384589
MGI:3644232	Gm5082	328231
MGI:3644233	Scgb1b3	384585
MGI:3644235	Ighv1-84	434609
MGI:3644242	Gm5444	null
MGI:3644245	Gm10257	544973
MGI:3644246	Gm7640	665455
MGI:3644247	Gm6460	623898
MGI:3644248	Gm6249	621677
MGI:3644250	Gm8167	666564
MGI:3644251	Gm6632	625870
MGI:3644252	Ptma-ps1	622446
MGI:3644254	Gm5861	545728
MGI:3644255	Gm7152	635209
MGI:3644256	Gm6392	623094
MGI:3644257	Gm8649	667468
MGI:3644260	Gm8644	102634999
MGI:3644262	Gm15454	null
MGI:3644263	Gm8648	null
MGI:3644264	Vmn1r142	667464
MGI:3644269	C1s2	317677
MGI:3644270	Gm8143	666516
MGI:3644271	Gm8144	666517
MGI:3644272	Gm8145	108169058
MGI:3644273	Gm8146	666519
MGI:3644274	Gm5687	435556
MGI:3644275	Gm5686	435554
MGI:3644276	Rpl22-ps1	627737
MGI:3644277	Gm6783	627734
MGI:3644279	Gm5688	435558
MGI:3644280	Gm5709	435732
MGI:3644282	Fabp5l2	622384
MGI:3644284	Gm5286	383977
MGI:3644285	Gm6880	628456
MGI:3644288	Rpl7a-ps8	243872
MGI:3644289	Vmn1r143	667469
MGI:3644290	Gm7122	633692
MGI:3644291	Gm6853	628189
MGI:3644292	Vmn2r112	628185
MGI:3644295	Gm6650	626067
MGI:3644301	Gm7405	664918
MGI:3644303	Gm6375	622962
MGI:3644309	Gm7599	665356
MGI:3644312	Gm7598	665352
MGI:3644314	Gm7596	null
MGI:3644316	Gm6985	629581
MGI:3644317	Gm7270	639530
MGI:3644318	Gm4922	237300
MGI:3644320	Gm5345	384808
MGI:3644322	Gm6543	625004
MGI:3644323	Gm6159	620521
MGI:3644326	Vmn1r170	546944
MGI:3644328	Rpl23a-ps8	546947
MGI:3644329	Rpl23a-ps9	546949
MGI:3644330	Gm10493	null
MGI:3644331	Gm16400	100039462
MGI:3644332	Gm7974	null
MGI:3644333	Gm8756	667676
MGI:3644334	Trav12n-2	100043270
MGI:3644336	Gm8755	667675
MGI:3644337	Gm6011	547011
MGI:3644339	Igkv4-65	667670
MGI:3644342	Gm8757	102636784
MGI:3644344	Gm5548	102632213
MGI:3644347	Gm8714	667584
MGI:3644348	Gm8715	null
MGI:3644349	Vmn1r163	667586
MGI:3644350	Gm8717	667587
MGI:3644351	Gm8711	667580
MGI:3644353	Gm8712	667582
MGI:3644357	Gm7064	100534272
MGI:3644362	Gm8407	666987
MGI:3644366	Gm8403	666983
MGI:3644367	Gm8402	666982
MGI:3644368	Gm8401	666981
MGI:3644370	Gm8408	666989
MGI:3644372	Gm8844	667852
MGI:3644379	Gm5210	382969
MGI:3644381	Vmn1r20	434017
MGI:3644382	Gm5570	434019
MGI:3644386	Gm9191	668475
MGI:3644387	Gm7970	666186
MGI:3644388	Gm9192	668477
MGI:3644393	Rpl19-ps10	668472
MGI:3644394	Vmn1r151	435947
MGI:3644395	Gm5726	435946
MGI:3644396	Gm5725	435940
MGI:3644398	Gm5728	435949
MGI:3644400	Ace3	217246
MGI:3644401	Gm9302	668683
MGI:3644402	Gm4817	218945
MGI:3644403	Gm6975	629448
MGI:3644404	Gm5093	328825
MGI:3644405	Defb23	629114
MGI:3644407	Rps24-ps3	629116
MGI:3644409	Gm4767	210583
MGI:3644412	Gm7724	665638
MGI:3644417	Gm5086	328314
MGI:3644419	Gm7721	665631
MGI:3644420	Gm7722	665632
MGI:3644421	Vmn1r167	622032
MGI:3644422	Gm5614	434394
MGI:3644423	Gm7181	636612
MGI:3644424	Gm8260	102632622
MGI:3644426	Gm8255	666722
MGI:3644429	Gm8258	666726
MGI:3644430	Gm8257	666725
MGI:3644432	Gm7530	665182
MGI:3644433	Gm7531	665183
MGI:3644434	Gm7535	665187
MGI:3644435	Gm7532	665184
MGI:3644437	Amd-ps2	545852
MGI:3644438	Gm5829	545326
MGI:3644439	Gm6176	620736
MGI:3644440	Gm6175	null
MGI:3644444	Gm10482	null
MGI:3644446	Gm7105	633120
MGI:3644448	Gm5385	100861747
MGI:3644449	Gm5386	385346
MGI:3644450	Gm5176	382421
MGI:3644451	Gm5539	433598
MGI:3644452	Gm9083	108168485
MGI:3644454	Gm9081	668275
MGI:3644457	Gm9078	102632016
MGI:3644458	Gm9077	668270
MGI:3644461	Gm6198	621020
MGI:3644462	Gm14628	null
MGI:3644463	Gm8980	668112
MGI:3644465	Gm8982	668117
MGI:3644466	Lipo2	101055671
MGI:3644467	Gm6087	619601
MGI:3644468	Gm8983	668118
MGI:3644469	Gm5904	546009
MGI:3644470	Gm5903	546005
MGI:3644472	Cdc20b	238896
MGI:3644473	Gm7335	654468
MGI:3644474	Ighv1-59	432708
MGI:3644475	Ighv8-9	432709
MGI:3644476	Zfp937	245174
MGI:3644477	Ighv6-7	432701
MGI:3644478	Defb47	654465
MGI:3644479	Hnrnpa1l2-ps	544954
MGI:3644480	Vmn2r53	637908
MGI:3644482	Gm6440	623568
MGI:3644483	Vmn2r120	224916
MGI:3644486	Gm6627	625811
MGI:3644489	Trav3-1	667441
MGI:3644490	Gm8463	667112
MGI:3644494	Vmn1r139	667444
MGI:3644496	Gm8465	667114
MGI:3644497	Trav6-1	667449
MGI:3644500	Prb3-ps	639802
MGI:3644502	Gm8153	666537
MGI:3644503	Gm8151	666534
MGI:3644504	Gm8152	108169059
MGI:3644507	Gm5684	435531
MGI:3644508	Gm16437	433217
MGI:3644510	Gm6781	627717
MGI:3644511	Gm5493	null
MGI:3644512	Rpl31-ps20	625917
MGI:3644513	Gm5492	433073
MGI:3644514	Vmn2r96	433070
MGI:3644516	Gm5069	277333
MGI:3644519	Gm5285	383956
MGI:3644521	Gm6883	628477
MGI:3644522	Gm5402	385500
MGI:3644524	Gm7631	665424
MGI:3644525	Gm5987	546882
MGI:3644528	Gm5088	328451
MGI:3644530	Gm7434	664977
MGI:3644531	Gm5599	434227
MGI:3644532	Gm7430	664972
MGI:3644533	Gm4984	245347
MGI:3644534	Gm8266	666743
MGI:3644536	Gm7609	665378
MGI:3644537	Gm6368	622901
MGI:3644538	Gm7607	665374
MGI:3644540	Vmn2r99	665376
MGI:3644541	Gm7605	665371
MGI:3644542	Gm7604	665370
MGI:3644545	Gm5334	384639
MGI:3644546	Gm6961	629300
MGI:3644547	Gm6119	619980
MGI:3644548	Gm16418	100040287
MGI:3644549	Gm4928	238074
MGI:3644550	Gm5333	384631
MGI:3644553	Gm7272	639558
MGI:3644555	Gm7027	630138
MGI:3644556	Gm6268	621901
MGI:3644557	Gm7708	665602
MGI:3644558	Gm7308	640703
MGI:3644559	Vmn2r83	625029
MGI:3644560	Gm10048	null
MGI:3644562	Sgo2b	244495
MGI:3644563	Acp4	100503991
MGI:3644564	Gm6004	546965
MGI:3644565	Gm8730	667618
MGI:3644566	Gm8731	108168366
MGI:3644568	Gm8728	667616
MGI:3644569	Rps4x-ps	667617
MGI:3644570	Gm8724	667610
MGI:3644571	Gm8725	667611
MGI:3644574	Gm6483	624198
MGI:3644575	Gm5750	436164
MGI:3644576	Igkv1-108	628272
MGI:3644578	Gm6482	102635554
MGI:3644580	Rad51ap2	209550
MGI:3644582	Gm4918	237096
MGI:3644583	Gm7063	631429
MGI:3644585	Gm6499	624378
MGI:3644588	Gm6420	null
MGI:3644589	Gm5131	333331
MGI:3644590	Pced1c-ps	241084
MGI:3644591	Gm9348	668772
MGI:3644592	Gm8371	666933
MGI:3644593	Klhl33	546611
MGI:3644595	Igkv12-47	434037
MGI:3644598	Igkv10-95	434031
MGI:3644599	Gm6995	629684
MGI:3644601	Gm9353	668778
MGI:3644602	Vmn2r110	224582
MGI:3644603	Ighv1-19-1	668493
MGI:3644604	Gm9202	100418030
MGI:3644607	Ighv1-20	668497
MGI:3644610	Gm9204	668494
MGI:3644612	Gm5407	386061
MGI:3644613	Gm5259	383542
MGI:3644614	Gm5260	383546
MGI:3644615	Rpl7-ps7	433912
MGI:3644616	Gm5558	433914
MGI:3644619	Gm4831	null
MGI:3644620	Ighv1-70	638634
MGI:3644622	Gm7713	665613
MGI:3644623	Gm7710	665610
MGI:3644624	Gm5035	257863
MGI:3644625	Uba52-ps	665964
MGI:3644627	Gm7867	108167665
MGI:3644628	Gm7868	665967
MGI:3644630	Gm7869	100415770
MGI:3644633	Gm5805	102634709
MGI:3644634	Oaz2-ps	102633210
MGI:3644638	Gm8247	102636873
MGI:3644639	Gm8246	666706
MGI:3644641	Gm6764	627503
MGI:3644642	Gm6354	101055727
MGI:3644644	Gm5883	545873
MGI:3644645	Vmn2r25	545874
MGI:3644646	Gm5884	545878
MGI:3644647	Gm6071	606544
MGI:3644649	Gm6542	624979
MGI:3644650	Gm7034	630453
MGI:3644651	Gm5113	330503
MGI:3644652	Rpl31-ps21	626903
MGI:3644655	Gm4853	227112
MGI:3644658	Gm9067	668251
MGI:3644660	Gm9068	668252
MGI:3644661	Gm8328	666857
MGI:3644663	Gm5757	436208
MGI:3644666	Gm7200	637083
MGI:3644667	Gm6436	623505
MGI:3644668	Prlh	623503
MGI:3644670	Gm6142	620313
MGI:3644671	Gm6620	625767
MGI:3644672	Gm6630	625835
MGI:3644674	Gm7153	102636028
MGI:3644677	Gm8968	668085
MGI:3644679	Gm8475	667130
MGI:3644682	Vmn1r104	667135
MGI:3644685	Otud6a	408193
MGI:3644686	Gm8625	667425
MGI:3644687	Gm5415	408191
MGI:3644688	Gm5416	408196
MGI:3644689	Gm8623	667422
MGI:3644691	Spink7	408198
MGI:3644695	Rpl26-ps4	433050
MGI:3644696	Gm9075	null
MGI:3644697	Ppp1r2-ps6	433058
MGI:3644699	Gm14571	100416195
MGI:3644700	Gm5403	385523
MGI:3644701	Gm6878	628416
MGI:3644702	Gm7331	654358
MGI:3644703	Gm6877	628412
MGI:3644705	Gm7328	654355
MGI:3644706	Gm8192	666616
MGI:3644708	Gm9229	102632102
MGI:3644710	Gm8162	666558
MGI:3644711	Gm8163	666559
MGI:3644713	Gm9226	668531
MGI:3644714	Gm8161	null
MGI:3644715	Gm16475	546994
MGI:3644718	Rpl31-ps18	668536
MGI:3644720	Gm16407	100040304
MGI:3644721	Gm6822	627998
MGI:3644722	Gm6313	622319
MGI:3644725	Gm4856	229330
MGI:3644726	Gm7422	664952
MGI:3644727	Gm7423	664953
MGI:3644728	Gm7424	664956
MGI:3644729	Gm7425	664957
MGI:3644731	Gm5089	328479
MGI:3644732	Gm5306	384386
MGI:3644734	Gm5305	102633308
MGI:3644735	Gm6311	622313
MGI:3644736	Gm7976	null
MGI:3644738	Gm7617	665391
MGI:3644740	Gm16423	100039700
MGI:3644741	Gm7619	665396
MGI:3644742	Gm7618	665395
MGI:3644744	Rps11-ps1	621119
MGI:3644745	Gm7621	665399
MGI:3644747	Rpl32l	621697
MGI:3644748	Gm6252	621699
MGI:3644750	Gm5338	384658
MGI:3644751	Gm7273	639576
MGI:3644755	Gm6565	100503412
MGI:3644757	A26c2	null
MGI:3644758	Gm6369	622921
MGI:3644761	Gm9239	668555
MGI:3644762	Gm6605	100861663
MGI:3644763	Gm6606	625597
MGI:3644764	Gm8986	668124
MGI:3644765	Cldn34c2	625591
MGI:3644766	Gm16394	null
MGI:3644767	Gml	625599
MGI:3644768	Rpl19-ps5	668835
MGI:3644769	Gm9142	668386
MGI:3644770	Gm9391	668837
MGI:3644773	Gm6491	null
MGI:3644774	Pabpc1l2b-ps	668382
MGI:3644775	Gm8739	667632
MGI:3644776	Gm16458	628976
MGI:3644777	Gm8737	667630
MGI:3644778	Gm8738	667631
MGI:3644779	Gm8741	667636
MGI:3644780	Gm8742	667637
MGI:3644782	Trav7n-5	667635
MGI:3644783	Gm8754	667672
MGI:3644785	Gm6012	547012
MGI:3644786	Gm15229	100417994
MGI:3644791	Gm7911	666061
MGI:3644792	Gm7912	666062
MGI:3644793	Gm4940	239338
MGI:3644796	Gm6492	624310
MGI:3644797	Gm6493	624311
MGI:3644798	Igkv8-31	546905
MGI:3644799	Gm5995	546907
MGI:3644800	Vmn1r34	546901
MGI:3644801	Vmn1r-ps24	546902
MGI:3644802	Vmn1r39	546903
MGI:3644804	Gm8454	667098
MGI:3644807	Gm8453	667094
MGI:3644810	Gm8451	667090
MGI:3644812	Gm8373	102631653
MGI:3644818	Gm9311	668709
MGI:3644819	Gm8375	666948
MGI:3644823	Ube2d4	null
MGI:3644824	Gm5540	433604
MGI:3644825	Gm8868	667896
MGI:3644826	Gm8869	667897
MGI:3644827	Gm8866	667894
MGI:3644829	Gm8863	667890
MGI:3644830	Gm8864	667891
MGI:3644831	Nat8b-ps	434057
MGI:3644832	Gm5576	434050
MGI:3644833	Gm6993	102635514
MGI:3644834	Gm5215	383032
MGI:3644835	Gm7207	637541
MGI:3644836	Gm5256	383528
MGI:3644839	Gm8326	666855
MGI:3644841	Gm9305	668697
MGI:3644843	Gm7860	665947
MGI:3644844	Gm7858	665944
MGI:3644849	Gm7857	108168456
MGI:3644851	Gm7336	654473
MGI:3644852	Gm8325	666853
MGI:3644853	Gm4930	238199
MGI:3644854	Gm5446	432730
MGI:3644857	Gm8278	666764
MGI:3644862	Gm6278	622000
MGI:3644864	Gm8330	666859
MGI:3644871	Gm5223	383211
MGI:3644873	Igkv1-115	628206
MGI:3644874	Gm6912	628757
MGI:3644875	H2afb3	624957
MGI:3644876	Rps2-ps6	100043752
MGI:3644877	Gm7182	636659
MGI:3644878	Trav7n-4	636127
MGI:3644879	Gm4786	213781
MGI:3644880	Gm7550	665239
MGI:3644882	Gm7545	665233
MGI:3644883	Gm7546	null
MGI:3644884	Gm7547	665235
MGI:3644886	Rpsa-ps1	665237
MGI:3644887	Gm5812	545184
MGI:3644890	Gm6206	621205
MGI:3644892	Gm6631	625868
MGI:3644893	Gm7258	639030
MGI:3644894	Igkv2-112	381776
MGI:3644898	Mageb16-ps1	100039436
MGI:3644899	Gm6248	621666
MGI:3644900	Gm6622	625780
MGI:3644901	Gm6623	625785
MGI:3644902	Gm6503	624433
MGI:3644904	Scgb2b15	624439
MGI:3644906	Gm4756	209183
MGI:3644907	Gm8614	667409
MGI:3644909	Gm8488	667159
MGI:3644910	Gm4919	237116
MGI:3644911	Gm8486	667156
MGI:3644915	Gm8483	667152
MGI:3644917	Gm5099	329123
MGI:3644919	Gm5100	329126
MGI:3644921	Gm5898	545971
MGI:3644922	Gm5867	545756
MGI:3644925	Ighv8-11	636462
MGI:3644926	Gm7119	633639
MGI:3644928	Gm8170	666571
MGI:3644929	Gm8171	666576
MGI:3644930	Gm8172	666577
MGI:3644933	Gm9218	101055959
MGI:3644935	Ighv1-35	668515
MGI:3644936	Gm9214	668512
MGI:3644938	Ighv1-28	668510
MGI:3644940	Gm7442	665002
MGI:3644941	Gm7441	665000
MGI:3644942	Gm7445	102632504
MGI:3644944	Gm7444	665005
MGI:3644945	Gm7443	665004
MGI:3644946	Gm7447	665009
MGI:3644947	Gm7446	665008
MGI:3644948	Gm6536	null
MGI:3644951	Gm6644	626009
MGI:3644953	Gm4951	240327
MGI:3644955	Gm8139	666503
MGI:3644956	Gm5857	102637878
MGI:3644957	Cyp2ab1	224044
MGI:3644958	Gm6964	102637469
MGI:3644959	Rpl7a-ps4	629342
MGI:3644960	Ces3b	13909
MGI:3644961	Gm6325	100534371
MGI:3644962	Gm6904	628693
MGI:3644963	Gm6906	628697
MGI:3644964	Gm6905	628696
MGI:3644965	Gm5341	384719
MGI:3644966	Gm9440	null
MGI:3644967	Gm6305	622271
MGI:3644968	Ighv1-62-2	238448
MGI:3644969	Gm5491	433063
MGI:3644970	Gm7718	665624
MGI:3644971	Gm5110	330264
MGI:3644974	Gm9120	668351
MGI:3644976	Gm9121	668353
MGI:3644977	Rps12-ps5	668354
MGI:3644979	Gm9124	668356
MGI:3644980	H2afb2	624153
MGI:3644981	Gm6476	624159
MGI:3644982	Gm5067	272714
MGI:3644983	Gm7968	null
MGI:3644984	Gm7967	666182
MGI:3644985	Nsa2-ps2	666180
MGI:3644986	Gm6101	619785
MGI:3644987	Gm6100	619780
MGI:3644988	Gm6494	624335
MGI:3644989	Gm5946	546387
MGI:3644991	Gm15013	100417274
MGI:3644992	Gm6706	null
MGI:3644993	Gm9322	668729
MGI:3644995	Gm8383	666961
MGI:3644997	Rpl31-ps1	432681
MGI:3645000	Gm9320	668724
MGI:3645001	Gm8388	666967
MGI:3645002	Gm8387	666966
MGI:3645003	Gm5786	544872
MGI:3645004	Gm16383	null
MGI:3645005	Gm5541	433623
MGI:3645006	Rpl10a-ps3	546651
MGI:3645007	Gm5543	433625
MGI:3645008	Gm5962	102640277
MGI:3645010	Gm5578	434077
MGI:3645015	Gm5254	383509
MGI:3645016	Gm5217	383051
MGI:3645017	Gm5216	383050
MGI:3645018	Gm5564	433955
MGI:3645019	Gm5535	433481
MGI:3645020	Gm8031	666297
MGI:3645027	Gm8032	101055806
MGI:3645028	Gm7850	101056163
MGI:3645029	Gm5023	257829
MGI:3645032	Gm7848	665926
MGI:3645033	Gm7849	665927
MGI:3645035	Gm8522	667218
MGI:3645036	Gm8518	667210
MGI:3645037	Gm10416	667213
MGI:3645038	Gm8520	667216
MGI:3645039	Gm8521	null
MGI:3645041	Gm7902	666038
MGI:3645044	Gm7899	666031
MGI:3645045	Gm7898	666030
MGI:3645047	Gm7901	666036
MGI:3645051	Gm5654	435309
MGI:3645052	Gm6900	628596
MGI:3645053	Gm6767	627543
MGI:3645057	Rbm46	633285
MGI:3645058	Gm5119	330891
MGI:3645060	Gm6914	100534280
MGI:3645061	Gm5055	270148
MGI:3645062	Gm6539	624936
MGI:3645063	Gm7173	636104
MGI:3645064	Gm5108	330097
MGI:3645065	Gm6342	622683
MGI:3645066	Gm7543	100417613
MGI:3645071	Gm7542	665213
MGI:3645072	Vmn2r91	665210
MGI:3645075	Gm4857	229443
MGI:3645076	Vmn2r90	626942
MGI:3645077	Gm6721	626940
MGI:3645078	Gm7879	665989
MGI:3645079	Gm16470	676923
MGI:3645081	Gm9089	668291
MGI:3645086	Rps19-ps10	668294
MGI:3645090	Nhsl2	100042480
MGI:3645093	Gm5209	382947
MGI:3645094	Gm5739	436026
MGI:3645096	Gm10037	102637366
MGI:3645097	Gm7162	635617
MGI:3645098	Gm7295	640489
MGI:3645099	Gm4938	238836
MGI:3645100	Gm6129	620132
MGI:3645102	Gm5764	436243
MGI:3645107	Gm6506	102639912
MGI:3645109	Gm8495	667174
MGI:3645112	Gm6030	105246115
MGI:3645113	Gm16443	667421
MGI:3645114	Gm8494	667172
MGI:3645115	Gm8069	666377
MGI:3645117	Gm8497	667178
MGI:3645119	Gm5406	385905
MGI:3645120	Gm7146	101055752
MGI:3645121	Gm16294	432945
MGI:3645122	Gm5469	432946
MGI:3645123	Gm5470	432947
MGI:3645124	Gm5483	433016
MGI:3645126	Gm5640	434797
MGI:3645127	Gm5639	434795
MGI:3645128	Gm5071	278087
MGI:3645129	Gm9251	668575
MGI:3645130	Gm9252	668576
MGI:3645131	Ighv1-73	668577
MGI:3645132	Gm9249	668570
MGI:3645134	Cd9-ps	668579
MGI:3645135	Gm5862	545739
MGI:3645136	Gm5602	434249
MGI:3645137	Gm7536	665189
MGI:3645138	Gm5234	383318
MGI:3645140	Gm6931	628903
MGI:3645143	Gm5339	384699
MGI:3645144	Gm7219	null
MGI:3645145	Gm4948	240160
MGI:3645148	Gm7451	665021
MGI:3645151	Gm7452	665024
MGI:3645153	Gm7389	664888
MGI:3645154	Gm7390	664889
MGI:3645161	Gm9434	668990
MGI:3645162	Gm9435	668991
MGI:3645163	Gm6298	105246643
MGI:3645164	Gm9439	668997
MGI:3645165	Gm9436	668994
MGI:3645166	Rpl36-ps10	668995
MGI:3645168	Gm4963	243302
MGI:3645169	Rpl28-ps4	213422
MGI:3645172	Gm9242	668559
MGI:3645174	Ndufa11b	239760
MGI:3645176	Gm6473	624138
MGI:3645177	Scgb2b12	668379
MGI:3645180	Gm9136	668375
MGI:3645181	Gm9134	668370
MGI:3645182	Gm9135	668371
MGI:3645184	Gm6520	624684
MGI:3645186	Gm8357	666909
MGI:3645188	Gm9330	668747
MGI:3645191	Gm8355	666904
MGI:3645192	Gm8354	666903
MGI:3645196	Gm8367	666924
MGI:3645197	Gm5965	546672
MGI:3645198	Gm9343	100534340
MGI:3645199	Ppp1r2-ps4	623488
MGI:3645202	Gm8366	666923
MGI:3645203	Gm7022	629997
MGI:3645205	Gm5431	432555
MGI:3645206	Gm5418	414361
MGI:3645208	Gm5419	414364
MGI:3645210	Vmn1r-ps20	666928
MGI:3645211	Lipt1	623661
MGI:3645212	Gm7846	665903
MGI:3645218	Trim43a	547109
MGI:3645219	Gm8532	667238
MGI:3645221	Gm8531	667237
MGI:3645224	Gm8529	667233
MGI:3645225	Gm8526	667230
MGI:3645227	Gm7890	666011
MGI:3645228	Ighv1-67	435328
MGI:3645230	Gm7891	666012
MGI:3645233	Gm7892	666019
MGI:3645234	D030046N08Rik	null
MGI:3645235	Igkv4-63	628571
MGI:3645236	Gm6897	null
MGI:3645239	Gm5509	433204
MGI:3645240	Gm6062	606531
MGI:3645241	Gm5397	385472
MGI:3645242	Ccer2	100504112
MGI:3645243	Rgs21	624910
MGI:3645244	Vmn1r60	636697
MGI:3645245	Gm7209	102635760
MGI:3645246	Sult2a7	638251
MGI:3645247	Gm7232	638252
MGI:3645248	Gm5841	545500
MGI:3645249	Gm7562	665271
MGI:3645250	Gm5843	545507
MGI:3645251	Gm5842	545506
MGI:3645252	Gm5844	545508
MGI:3645254	Gm7565	665279
MGI:3645256	Gm6207	621246
MGI:3645257	Gm6657	626215
MGI:3645258	Trav14n-2	193574
MGI:3645259	Gm5125	null
MGI:3645260	Gm4961	242914
MGI:3645261	Gm7278	639787
MGI:3645262	Gm5038	263305
MGI:3645263	Gm5911	546080
MGI:3645264	Gm5912	546088
MGI:3645265	Gm5320	384524
MGI:3645266	Gm5321	384525
MGI:3645267	Gm5319	384521
MGI:3645268	Gm7874	665977
MGI:3645269	Gm6128	620119
MGI:3645271	Vmn2r97	627367
MGI:3645274	Gm6458	623872
MGI:3645276	Gm5737	436008
MGI:3645279	Gm6507	101056056
MGI:3645281	Gm5452	432789
MGI:3645282	Gm8813	667788
MGI:3645284	Gm6467	624037
MGI:3645287	Wdr49	213248
MGI:3645288	Gm5780	544719
MGI:3645290	Gm8969	668087
MGI:3645294	Gm8970	668089
MGI:3645295	Gm6395	623123
MGI:3645297	Gm6655	626180
MGI:3645298	Ighv3-8	780831
MGI:3645299	Gm9241	105245382
MGI:3645300	Krtap10-10	544710
MGI:3645301	Gm9236	668552
MGI:3645302	Gm9237	668553
MGI:3645305	Gm9240	668556
MGI:3645306	Gm9238	668554
MGI:3645307	Ap3m1-ps	544716
MGI:3645308	Gm5627	434510
MGI:3645310	Gm6641	625989
MGI:3645313	Gm5238	383339
MGI:3645314	Vmn2r18	632671
MGI:3645317	Gm16412	100041727
MGI:3645318	Rpl23a-ps10	546951
MGI:3645320	Gm6969	629383
MGI:3645322	Gm6970	629389
MGI:3645325	Gm8121	666465
MGI:3645326	Gm16436	100534336
MGI:3645327	Zfp977	null
MGI:3645328	Gm6731	627094
MGI:3645330	Eef1akmt3	100504608
MGI:3645331	Gm6818	627975
MGI:3645333	Gm5868	545758
MGI:3645335	Gm7464	665047
MGI:3645336	Gm7463	665046
MGI:3645338	Gm7461	null
MGI:3645339	Gm5866	545750
MGI:3645341	Gm7459	665041
MGI:3645343	Gm5745	436081
MGI:3645344	Gm5105	329763
MGI:3645345	Rpl3-ps2	628388
MGI:3645346	Gm5400	385495
MGI:3645347	Gm5401	102640328
MGI:3645348	Rpl27-ps1	622236
MGI:3645350	Gm5746	436082
MGI:3645353	Gm6828	628030
MGI:3645354	Rpl27a-ps1	237361
MGI:3645355	Zfp813-ps	636910
MGI:3645357	Gm16471	105246639
MGI:3645358	Gm9102	668317
MGI:3645359	Cc2d2b	668310
MGI:3645363	Gm6986	629583
MGI:3645364	Gm9103	100862545
MGI:3645365	Gm9104	668319
MGI:3645366	Gm4849	226901
MGI:3645367	Gm6274	621983
MGI:3645368	Gm6275	621984
MGI:3645369	Gm6276	621988
MGI:3645370	Gm6257	621763
MGI:3645371	Gm6607	625603
MGI:3645374	Gm5949	546475
MGI:3645375	Gm5950	546476
MGI:3645376	Gm5948	546472
MGI:3645378	Gm9341	668764
MGI:3645380	Gm8369	666926
MGI:3645381	Rpl27a-ps2	668761
MGI:3645388	Gm5967	546691
MGI:3645390	Gm16391	100043886
MGI:3645391	Gm6065	606534
MGI:3645392	Gm6066	606535
MGI:3645393	Gm6067	606537
MGI:3645394	Gm6433	108169090
MGI:3645395	Gm6063	606532
MGI:3645396	Gm6064	606533
MGI:3645397	Gm7307	640694
MGI:3645398	Fer1l6	631797
MGI:3645399	Igkv12-67	628551
MGI:3645400	Gm6989	629608
MGI:3645402	Gm6733	627119
MGI:3645403	Slc25a5-ps	667030
MGI:3645404	Vmn2r-ps5	667031
MGI:3645406	Gm8430	667035
MGI:3645410	Gm8809	102637742
MGI:3645411	Gm8005	666253
MGI:3645413	Amd-ps6	666251
MGI:3645416	Zbed4-ps1	666256
MGI:3645420	Gm7074	631868
MGI:3645421	Rps15-ps3	433193
MGI:3645422	Gm8540	null
MGI:3645424	Gm8541	667257
MGI:3645425	Vmn1r118	667259
MGI:3645426	Gm7919	108169112
MGI:3645429	Gm7917	666073
MGI:3645430	Gm7916	null
MGI:3645433	Gm5777	544698
MGI:3645435	Gm5514	433229
MGI:3645436	Gm5512	433224
MGI:3645437	Gm5513	433225
MGI:3645438	Vmn1r-ps14	626649
MGI:3645440	Gm7108	633246
MGI:3645442	Gm6909	628737
MGI:3645447	Zscan4b	665780
MGI:3645448	Gm7784	665782
MGI:3645449	Gm7785	102639127
MGI:3645451	Gm5590	434168
MGI:3645453	Gm8289	666789
MGI:3645456	Gm8285	666783
MGI:3645459	Gm8288	666786
MGI:3645460	Gm14587	null
MGI:3645463	Rps12-ps15	665522
MGI:3645465	Gm7557	665256
MGI:3645467	Gm7556	665254
MGI:3645468	Vmn2r28	665255
MGI:3645469	Gm5854	545567
MGI:3645470	Gm6658	null
MGI:3645471	Vmn1r129	621510
MGI:3645472	Gm5855	545568
MGI:3645476	Gm4908	236775
MGI:3645478	Ighv8-5	640506
MGI:3645479	Gm7203	637237
MGI:3645480	Gm7482	665083
MGI:3645482	Gm5145	381065
MGI:3645483	Gm5075	280047
MGI:3645486	Gm6587	625457
MGI:3645488	Gm6746	627342
MGI:3645491	Gm5053	269980
